x_position_um,branch_crossings,mean_radius_um,summed_lumen_area_um2,median_local_tortuosity
8146.749272710211,13,135.8533385738008,982238.1245716077,1.0084811828580411
8160.959296699043,12,134.2305748709008,970663.0283716216,1.0142020522389548
8175.169320687875,12,165.63521815757778,1151683.9127640286,1.0209415000495674
8189.379344676709,12,159.4032119299586,1112243.060680483,1.01738895123242
8203.58936866554,12,153.57187857284836,1070771.963180893,1.0260398689923123
8217.799392654373,11,147.33561304816695,973010.3458593,1.030462844648959
8232.009416643206,11,142.24677466754804,955536.1035675736,1.0216168933356653
8246.219440632038,11,130.363979169451,946240.4594081824,1.0216168933356653
8260.429464620871,12,171.85819899988422,1196383.2355051516,1.017520087854741
8274.639488609704,14,152.38302900174438,1225120.8869968238,1.0124266061463074
8288.849512598536,13,167.0087930745014,1205456.9632628518,1.0135696838937935
8303.059536587369,15,181.31667930880792,1487719.9042010338,1.0112835283988213
8317.269560576202,15,179.07197763311447,1455823.8049419827,1.0135696838937935
8331.479584565033,14,178.18729242517702,1406245.7525410845,1.0124266061463074
8345.689608553866,14,167.70862265233686,1379198.2343610066,1.0105238411618758
8359.8996325427,17,153.24408979498705,1445853.4066311966,1.0133518758898772
8374.109656531531,16,164.1003944043189,1409728.6591997743,1.0168898205795251
8388.319680520364,16,151.12091153732263,1359760.8348477432,1.0168898205795251
8402.529704509197,16,144.36195156246197,1315093.455831502,1.026853972563453
8416.739728498029,17,137.41918127646778,1277929.3272346884,1.0214704918156883
8430.949752486862,18,132.809562758657,1296627.7941922436,1.0174111838527828
8445.159776475695,20,126.43461676179214,1311097.7056936705,1.0093797501220205
8459.369800464527,20,124.96309135205766,1304597.3853132734,1.0290418177691314
8473.57982445336,20,138.65183489318295,1294010.905487622,1.0368903948426347
8487.789848442193,19,154.62087312993285,1535563.4617660972,1.0371676459626948
8501.999872431024,20,151.64116641463139,1556697.2297093512,1.0376004935982777
8516.209896419858,18,154.01852160951847,1562018.4944570148,1.0329130072123762
8530.41992040869,18,154.1510782582988,1600278.4524192077,1.0329130072123762
8544.629944397522,18,155.6108334118317,1643169.2201293102,1.0363745507564286
8558.839968386355,19,164.80245182569777,2025582.594036174,1.0311409933554394
8573.049992375189,19,163.34627016935045,1986338.8350944698,1.0593943159993329
8587.26001636402,18,179.84346544284412,2015422.0208987931,1.055732470053326
8601.470040352853,19,197.20559393084392,2074190.4340136126,1.0835645941738672
8615.680064341686,18,202.46475562236066,2101297.494211492,1.0715416886358429
8629.890088330518,18,200.7646727259183,2131734.7301899074,1.0678176091405929
8644.100112319351,19,192.50864858205145,2175066.6650755345,1.0581217012333946
8658.310136308184,21,192.04303082663856,2259975.8032920584,1.0798671274130263
8672.520160297016,21,194.1210288091169,2328206.8904720293,1.0798671274130263
8686.730184285849,20,203.49649938197865,2550191.2813198026,1.0496012762882372
8700.940208274682,17,219.58999772879088,2324667.745306512,1.0410808513430798
8715.150232263513,17,219.32063307153726,2332415.395326028,1.044122168372077
8729.360256252347,16,194.41277240680336,1950870.715024243,1.0475184431675935
8743.57028024118,16,190.41060553088846,1836777.1688376693,1.0505597528811976
8757.780304230011,15,184.4348562533787,1758039.697519024,1.0463349103955981
8771.990328218844,16,179.11165748717346,1718285.9207301587,1.0547070474018698
8786.200352207677,21,175.82236526419118,2090954.2572643938,1.0587502301628138
8800.410376196509,20,173.005018502312,1985446.4505545606,1.05559211156643
8814.620400185342,17,185.6539296523886,1935644.9115707146,1.0506638646409259
8828.830424174175,16,169.3699634576329,1776678.0190289859,1.0358991200385446
8843.040448163007,18,167.96445885548488,1901223.3895501755,1.0263184940596355
8857.25047215184,18,171.6602692490013,1888634.3415845498,1.0277650268889733
8871.460496140673,15,171.79279086306607,1627469.551371369,1.0201965408217533
8885.670520129504,14,177.57823346578797,1627033.365701728,1.0278881149069297
8899.880544118338,14,175.81833207276497,1622608.670401399,1.0307621087697891
